Year,Name,Position,College,Rating
2008,Anthony Woods,OT,Michigan State Spartans,0.8433
2008,Chris McDonald,OG,Michigan State Spartans,0.8267
2008,Jamiihr Williams,OLB,Michigan State Spartans,0.8222
2008,Trenton Robinson,CB,Michigan State Spartans,0.8148
2008,John Deyo,OT,Michigan State Spartans,0.8111
2008,David Rolf,OLB,Michigan State Spartans,0.8033
2008,Myles White,WR,Michigan State Spartans,0.8022
2008,Zach Hueter,OT,Michigan State Spartans,0.7889
2008,Cameron Jude,WDE,Michigan State Spartans,0.7667
2009,Steven Moore,,Michigan State Spartans,NA
2009,David Barrent,OT,Michigan State Spartans,0.9718
2009,Edwin Baker,RB,Michigan State Spartans,0.9554
2009,Chris Norman,OLB,Michigan State Spartans,0.9279
2009,Andrew Maxwell,PRO,Michigan State Spartans,0.9217
2009,Larry Caper,RB,Michigan State Spartans,0.9000
2009,Dion Sims,TE,Michigan State Spartans,0.8967
2009,Donald Spencer,WR,Michigan State Spartans,0.8933
2009,Blake Treadwell,OG,Michigan State Spartans,0.8900
2009,Nate Klatt,OG,Michigan State Spartans,0.8833
2009,Jeremy Gainer,OLB,Michigan State Spartans,0.8833
2009,TyQuan Hammock,ILB,Michigan State Spartans,0.8722
2009,Jairus Jones,ATH,Michigan State Spartans,0.8711
2009,Patrick White,WR,Michigan State Spartans,0.8689
2009,Bennie Fowler,WR,Michigan State Spartans,0.8678
2009,Denicos Allen,OLB,Michigan State Spartans,0.8678
2009,Dan France,SDE,Michigan State Spartans,0.8656
2009,Micajah Reynolds,OG,Michigan State Spartans,0.8567
2009,Henry Conway,OT,Michigan State Spartans,0.8567
2009,Dana Dixon,S,Michigan State Spartans,0.8433
2009,Denzel Drone,OLB,Michigan State Spartans,0.8267
2009,Jerel Worthy,DT,Michigan State Spartans,0.8163
2009,Derek Hoebing,TE,Michigan State Spartans,0.8122
2009,Corey Freeman,WDE,Michigan State Spartans,0.8111
2009,Kevin Muma,K,Michigan State Spartans,0.8056
2009,Drew Stevens,OLB,Michigan State Spartans,0.7667
2010,William Gholston,SDE,Michigan State Spartans,0.9898
2010,Max Bullough,ILB,Michigan State Spartans,0.9136
2010,Skyler Schofner,OT,Michigan State Spartans,0.9090
2010,Mylan Hicks,CB,Michigan State Spartans,0.9038
2010,Isaiah Lewis,S,Michigan State Spartans,0.8987
2010,Joe Boisture,PRO,Michigan State Spartans,0.8900
2010,Keith Mumphery,ATH,Michigan State Spartans,0.8822
2010,Nick Hill,APB,Michigan State Spartans,0.8722
2010,Marcus Rush,WDE,Michigan State Spartans,0.8711
2010,Kurtis Drummond,S,Michigan State Spartans,0.8678
2010,Travis Jackson,OG,Michigan State Spartans,0.8637
2010,Mike Sadler,K,Michigan State Spartans,0.8633
2010,Tony Lippett,CB,Michigan State Spartans,0.8600
2010,Justin Wilson,OLB,Michigan State Spartans,0.8533
2010,Taylor Calero,SDE,Michigan State Spartans,0.8533
2010,Jeremy Langford,ATH,Michigan State Spartans,0.8478
2010,Michael Dennis,OT,Michigan State Spartans,0.8422
2010,Darqueze Dennard,CB,Michigan State Spartans,0.8356
2010,Le'Veon Bell,RB,Michigan State Spartans,0.8189
2010,Anthony White,DT,Michigan State Spartans,0.8111
2010,Niko Palazeti,FB,Michigan State Spartans,0.7889
2011,Arjen Colquhoun,ATH,Michigan State Spartans,0.8386
2012,Matt Macksood,WR,Michigan State Spartans,NA
2012,Kevin Cronin,K,Michigan State Spartans,NA
2012,Jack Conklin,OT,Michigan State Spartans,NA
2012,Gabe Sherrod,SDE,Michigan State Spartans,NA
2012,Aaron Burbridge,WR,Michigan State Spartans,0.9590
2012,Demetrious Cox,S,Michigan State Spartans,0.9255
2012,Monty Madaris,WR,Michigan State Spartans,0.9131
2012,Jamal Lyles,OLB,Michigan State Spartans,0.8968
2012,Tyler O'Connor,PRO,Michigan State Spartans,0.8855
2012,Josiah Price,TE,Michigan State Spartans,0.8763
2012,Benny McGowan,OG,Michigan State Spartans,0.8752
2012,Zach Higgins,OT,Michigan State Spartans,0.8732
2012,MacGarrett Kings,WR,Michigan State Spartans,0.8714
2012,Nick Tompkins,RB,Michigan State Spartans,0.8693
2012,Riley Bullough,OLB,Michigan State Spartans,0.8604
2012,Kyle Kerrick,WR,Michigan State Spartans,0.8573
2012,Evan Jones,TE,Michigan State Spartans,0.8530
2012,Jamare Mills,TE,Michigan State Spartans,0.8500
2012,Jermaine Edmondson,S,Michigan State Spartans,0.8417
2012,Kodi Kieler,OT,Michigan State Spartans,0.8408
2012,Ezra Robinson,S,Michigan State Spartans,0.8389
2012,Mark Meyers,S,Michigan State Spartans,0.8308
2012,David Fennell,DT,Michigan State Spartans,0.8186
2012,Taybor Pepper,LS,Michigan State Spartans,0.7000
2013,Jon Reschke,ILB,Michigan State Spartans,0.9227
2013,Damion Terry,DUAL,Michigan State Spartans,0.9190
2013,Shane Jones,OLB,Michigan State Spartans,0.9061
2013,Dennis Finley,OT,Michigan State Spartans,0.8944
2013,Delton Williams,ATH,Michigan State Spartans,0.8712
2013,Darian Hicks,CB,Michigan State Spartans,0.8656
2013,Jalyn Powell,S,Michigan State Spartans,0.8653
2013,R.J. Shelton,ATH,Michigan State Spartans,0.8636
2013,Demetrius Cooper,WDE,Michigan State Spartans,0.8628
2013,James Bodanis,DT,Michigan State Spartans,0.8600
2013,Gerald Holmes,RB,Michigan State Spartans,0.8594
2013,Trey Kilgore,WR,Michigan State Spartans,0.8481
2013,Michael Geiger,K,Michigan State Spartans,0.8308
2013,Devyn Salmon,DT,Michigan State Spartans,0.8247
2013,Justin Williams,S,Michigan State Spartans,0.8156
2013,Noah Jones,DT,Michigan State Spartans,0.8059
2013,Dylan Chmura,TE,Michigan State Spartans,0.7941
2014,Malik McDowell,WDE,Michigan State Spartans,0.9853
2014,Montae Nicholson,S,Michigan State Spartans,0.9214
2014,Craig Evans,DT,Michigan State Spartans,0.9148
2014,Brian Allen,OC,Michigan State Spartans,0.8951
2014,Vayante Copeland,CB,Michigan State Spartans,0.8913
2014,Gerald Owens,RB,Michigan State Spartans,0.8857
2014,Enoch Smith Jr.,DT,Michigan State Spartans,0.8808
2014,Byron Bullough,OLB,Michigan State Spartans,0.8794
2014,Madre London,RB,Michigan State Spartans,0.8759
2014,T.J. Harrell,S,Michigan State Spartans,0.8708
2014,Matt Sokol,TE,Michigan State Spartans,0.8631
2014,Chris Frey,OLB,Michigan State Spartans,0.8622
2014,Robert Bowers,WDE,Michigan State Spartans,0.8547
2014,David Beedle,DT,Michigan State Spartans,0.8464
2014,Matt Morrissey,ATH,Michigan State Spartans,0.8458
2014,Chase Gianacakos,OT,Michigan State Spartans,0.8456
2014,Jalen Watts-Jackson,CB,Michigan State Spartans,0.8436
2014,Jake Hartbarger,K,Michigan State Spartans,0.8353
2014,Miguel Machado,OT,Michigan State Spartans,0.8297
2014,Nick Padla,OT,Michigan State Spartans,0.8256
2014,Montez Sweat,SDE,Michigan State Spartans,0.8222
2015,LJ Scott,RB,Michigan State Spartans,0.9725
2015,Kyonta Stallworth,DT,Michigan State Spartans,0.9231
2015,Raequan Williams,DT,Michigan State Spartans,0.9176
2015,David Dowell,WR,Michigan State Spartans,0.8964
2015,Josh Butler,CB,Michigan State Spartans,0.8942
2015,Andrew Dowell,RB,Michigan State Spartans,0.8920
2015,Tyriq Thompson,OLB,Michigan State Spartans,0.8892
2015,Tyson Smith,CB,Michigan State Spartans,0.8833
2015,Cassius Peat,SDE,Michigan State Spartans,0.8823
2015,Brian Lewerke,PRO,Michigan State Spartans,0.8819
2015,Noah Listermann,OT,Michigan State Spartans,0.8778
2015,Felton Davis III,WR,Michigan State Spartans,0.8744
2015,Tyler Higby,OG,Michigan State Spartans,0.8661
2015,Drake Martinez,OLB,Michigan State Spartans,0.8617
2015,Darrell Stewart Jr.,ATH,Michigan State Spartans,0.8614
2015,Mufi Hunt,WDE,Michigan State Spartans,0.8589
2015,Kaleel Gaines,S,Michigan State Spartans,0.8578
2015,Khari Willis,ATH,Michigan State Spartans,0.8547
2015,Justice Alexander,WDE,Michigan State Spartans,0.8508
2015,Grayson Miller,OLB,Michigan State Spartans,0.8478
2015,Cole Chewins,OT,Michigan State Spartans,0.8219
2016,Josh King,SDE,Michigan State Spartans,0.9556
2016,Auston Robertson,WDE,Michigan State Spartans,0.9521
2016,Donnie Corley,WR,Michigan State Spartans,0.9504
2016,Justin Layne,WR,Michigan State Spartans,0.9252
2016,Naquan Jones,DT,Michigan State Spartans,0.9182
2016,Trishton Jackson,WR,Michigan State Spartans,0.9163
2016,Cameron Chambers,WR,Michigan State Spartans,0.9135
2016,Demetric Vance,WR,Michigan State Spartans,0.9128
2016,Messiah deWeaver,PRO,Michigan State Spartans,0.9093
2016,Kenney Lyke,S,Michigan State Spartans,0.8908
2016,Brandon Randle,OLB,Michigan State Spartans,0.8877
2016,Thiyo Lukusa,OT,Michigan State Spartans,0.8869
2016,Mike Panasiuk,DT,Michigan State Spartans,0.8860
2016,Noah Davis,TE,Michigan State Spartans,0.8644
2016,Austin Andrews,CB,Michigan State Spartans,0.8581
2016,Luke Campbell,OT,Michigan State Spartans,0.8561
2016,Joe Bachie,ILB,Michigan State Spartans,0.8439
2016,AJ Arcuri,OT,Michigan State Spartans,0.8431
2016,Matthew Allen,OC,Michigan State Spartans,0.8403
2016,Matthew Coghlin,K,Michigan State Spartans,0.8233
2017,Kevin Jarvis,OT,Michigan State Spartans,0.9149
2017,Matt Dotson,TE,Michigan State Spartans,0.9016
2017,Antjuan Simmons,ATH,Michigan State Spartans,0.8955
2017,Hunter Rison,WR,Michigan State Spartans,0.8954
2017,Jordan Reid,OG,Michigan State Spartans,0.8887
2017,Cody White,WR,Michigan State Spartans,0.8878
2017,Rocky Lombardi,DUAL,Michigan State Spartans,0.8672
2017,Jacub Panasiuk,SDE,Michigan State Spartans,0.8661
2017,Weston Bridges,RB,Michigan State Spartans,0.8656
2017,Connor Heyward,ATH,Michigan State Spartans,0.8581
2017,Lashawn Paulino-Bell,WDE,Michigan State Spartans,0.8572
2017,Jack Camper,TE,Michigan State Spartans,0.8558
2017,Dominique Long,S,Michigan State Spartans,0.8550
2017,Matt Carrick,OG,Michigan State Spartans,0.8539
2017,Mustafa Khaleefah,OT,Michigan State Spartans,0.8531
2017,Josiah Scott,CB,Michigan State Spartans,0.8489
2017,Darien Clemons,OLB,Michigan State Spartans,0.8417
2017,Shakur Brown,ATH,Michigan State Spartans,0.8389
2017,C.J. Hayes,WR,Michigan State Spartans,0.8383
2017,Tre Person,CB,Michigan State Spartans,0.8378
2017,DeAri Todd,SDE,Michigan State Spartans,0.8319
2017,Cole Hahn,K,Michigan State Spartans,0.8250
2017,Emmanuel Flowers,S,Michigan State Spartans,0.8163
2017,Noah Harvey,OLB,Michigan State Spartans,0.8081
2017,Laress Nelson,WR,Michigan State Spartans,0.7894
2018,Kalon Gervin,CB,Michigan State Spartans,0.9251
2018,Trenton Gillison,TE,Michigan State Spartans,0.9089
2018,Xavier Henderson,ATH,Michigan State Spartans,0.8981
2018,Theo Day,PRO,Michigan State Spartans,0.8898
2018,Chase Kline,ILB,Michigan State Spartans,0.8829
2018,Michael Dowell,S,Michigan State Spartans,0.8817
2018,Davion Williams,CB,Michigan State Spartans,0.8815
2018,Tyneil Hopper,TE,Michigan State Spartans,0.8804
2018,James Ohonba,OT,Michigan State Spartans,0.8804
2018,Chris Jackson,CB,Michigan State Spartans,0.8784
2018,La'Darius Jefferson,ATH,Michigan State Spartans,0.8702
2018,Dimitri Douglas,OT,Michigan State Spartans,0.8688
2018,Elijah Collins,RB,Michigan State Spartans,0.8639
2018,Jalen Nailor,WR,Michigan State Spartans,0.8635
2018,Parks Gissinger,WDE,Michigan State Spartans,0.8609
2018,Jeslord Boateng,OLB,Michigan State Spartans,0.8606
2018,Dashaun Mallory,DT,Michigan State Spartans,0.8577
2018,Julian Major,WR,Michigan State Spartans,0.8573
2018,Jacob Isaia,OG,Michigan State Spartans,0.8559
2018,Jacob Slade,SDE,Michigan State Spartans,0.8477
2018,Edward Warinner,ILB,Michigan State Spartans,0.8431
2018,Javez Alexander,WR,Michigan State Spartans,0.8378
2018,Zachary Slade,WDE,Michigan State Spartans,0.8154
2019,Devontae Dobbs,OT,Michigan State Spartans,0.9747
2019,Julian Barnett,CB,Michigan State Spartans,0.9724
2019,Michael Fletcher,SDE,Michigan State Spartans,0.8904
2019,Luke Fulton,ILB,Michigan State Spartans,0.8904
2019,Tre'Von Morgan,WR,Michigan State Spartans,0.8867
2019,Spencer Brown,OT,Michigan State Spartans,0.8834
2019,Tre Mosley,WR,Michigan State Spartans,0.8793
2019,Nick Samac,OG,Michigan State Spartans,0.8785
2019,Adam Berghorst,SDE,Michigan State Spartans,0.8748
2019,Jalen Hunt,SDE,Michigan State Spartans,0.8707
2019,Anthony Williams Jr.,RB,Michigan State Spartans,0.8674
2019,J.D. Duplain,OG,Michigan State Spartans,0.8674
2019,Brandon Wright,RB,Michigan State Spartans,0.8663
2019,Marcel Lewis,OLB,Michigan State Spartans,0.8607
2019,Tate Hallock,ATH,Michigan State Spartans,0.8578
2019,Payton Thorne,DUAL,Michigan State Spartans,0.8544
2019,Damon Kaylor,OT,Michigan State Spartans,0.8519
2019,Maverick Hansen,OT,Michigan State Spartans,0.8415
2019,Jack Bouwmeester,P,Michigan State Spartans,0.8141
2020,Ricky White,WR,Michigan State Spartans,0.8897
2020,Darius Snow,S,Michigan State Spartans,0.8870
2020,Dallas Fincher,OG,Michigan State Spartans,0.8848
2020,Terry Lockett,ATH,Michigan State Spartans,0.8767
2020,Jordon Simmons,RB,Michigan State Spartans,0.8748
2020,Ian Stewart,WR,Michigan State Spartans,0.8715
2020,Devin Hightower,OLB,Michigan State Spartans,0.8715
2020,Angelo Grose,CB,Michigan State Spartans,0.8696
2020,Tommy Guajardo,TE,Michigan State Spartans,0.8685
2020,Christian Fitzpatrick,WR,Michigan State Spartans,0.8681
2020,Simeon Barrow Jr.,WDE,Michigan State Spartans,0.8663
2020,Kyle King,SDE,Michigan State Spartans,0.8589
2020,Cal Haladay,ILB,Michigan State Spartans,0.8585
2020,Avery Dunn,WDE,Michigan State Spartans,0.8544
2020,Montorie Foster,WR,Michigan State Spartans,0.8533
2020,Chris Mayfield,WDE,Michigan State Spartans,0.8500
2020,Noah Kim,PRO,Michigan State Spartans,0.8496
2020,Jeff Pietrowski,WDE,Michigan State Spartans,0.8478
2020,Jasiyah Robinson,SDE,Michigan State Spartans,0.8467
2020,Cole DeMarzo,OLB,Michigan State Spartans,0.8459
2020,Justin Stevens,OT,Michigan State Spartans,0.8378
2020,Jack Olsen,K,Michigan State Spartans,0.8344
2020,Donovan Eaglin,RB,Michigan State Spartans,0.8293
2021,Ma'a Gaoteote,OLB,Michigan State Spartans,0.9316
2021,Keon Coleman,WR,Michigan State Spartans,0.8926
2021,Geno VanDeMark,OG,Michigan State Spartans,0.8878
2021,Charles Brantley,CB,Michigan State Spartans,0.8800
2021,A.J. Kirk,S,Michigan State Spartans,0.8752
2021,Ethan Boyd,OT,Michigan State Spartans,0.8707
2021,Tyson Watson,SDE,Michigan State Spartans,0.8670
2021,Derrick Harmon,DT,Michigan State Spartans,0.8578
2021,Alex Okelo,WDE,Michigan State Spartans,0.8574
2021,Michael Gravely Jr.,S,Michigan State Spartans,0.8541
2021,Davion Primm,RB,Michigan State Spartans,0.8541
2021,Hampton Fay,DUAL,Michigan State Spartans,0.8533
2021,Antoine Booth,CB,Michigan State Spartans,0.8507
2021,Kameron Allen,TE,Michigan State Spartans,0.8478
2021,Brandon Baldwin,OT,Michigan State Spartans,0.8467
2021,Kevin Wigenton II,OG,Michigan State Spartans,0.8422
2021,Carson Casteel,ILB,Michigan State Spartans,0.8315
2021,Hank Pepper,LS,Michigan State Spartans,0.8019
2022,Alex VanSumeren,DL,Michigan State Spartans,0.9207
2022,Katin Houser,QB,Michigan State Spartans,0.9170
2022,Germie Bernard,WR,Michigan State Spartans,0.9125
2022,Dillon Tatum,S,Michigan State Spartans,0.9046
2022,Jaden Mangham,S,Michigan State Spartans,0.9000
2022,Antonio Gates Jr.,WR,Michigan State Spartans,0.8969
2022,Caleb Coley,CB,Michigan State Spartans,0.8870
2022,Jack Nickel,TE,Michigan State Spartans,0.8826
2022,Malik Spencer,S,Michigan State Spartans,0.8759
2022,Quavian Carter,LB,Michigan State Spartans,0.8741
2022,Gavin Broscious,IOL,Michigan State Spartans,0.8715
2022,Tyrell Henry,WR,Michigan State Spartans,0.8696
2022,Jaron Glover,WR,Michigan State Spartans,0.8689
2022,Ade Willie,CB,Michigan State Spartans,0.8685
2022,Chase Carter,Edge,Michigan State Spartans,0.8681
2022,Malcolm Jones,S,Michigan State Spartans,0.8667
2022,James Schott,Edge,Michigan State Spartans,0.8641
2022,Ashton Lepo,OT,Michigan State Spartans,0.8622
2022,Braden Miller,OT,Michigan State Spartans,0.8596
2022,Michael Masunas,TE,Michigan State Spartans,0.8585
2022,Kristian Phillips,IOL,Michigan State Spartans,0.8570
2022,Zion Young,DL,Michigan State Spartans,0.8456
2022,Jack Stone,K,Michigan State Spartans,0.8267
2023,Bai Jobe,Edge,Michigan State Spartans,0.9750
2023,Andrew Depaepe,DL,Michigan State Spartans,0.9410
2023,Jordan Hall,LB,Michigan State Spartans,0.9328
2023,Stanton Ramil,OT,Michigan State Spartans,0.9181
2023,Jalen Thompson,DL,Michigan State Spartans,0.9162
2023,Sam Leavitt,QB,Michigan State Spartans,0.9026
2023,Brennan Parachek,TE,Michigan State Spartans,0.8992
2023,Keyshawn Blackstock,IOL,Michigan State Spartans,0.8942
2023,Cole Dellinger,IOL,Michigan State Spartans,0.8900
2023,Chance Rucker,CB,Michigan State Spartans,0.8894
2023,Eddie Pleasant III,CB,Michigan State Spartans,0.8678
2023,Jaelon Barbarin,RB,Michigan State Spartans,0.8672
2023,Aziah Johnson,WR,Michigan State Spartans,0.8664
2023,Jaelen Smith,WR,Michigan State Spartans,0.8658
2023,Sean Brown,CB,Michigan State Spartans,0.8650
2023,Philipp Davis,S,Michigan State Spartans,0.8592
2004,Chad Henne,PRO,Michigan Wolverines,0.9924
2004,Tim Jamison,WDE,Michigan Wolverines,0.9799
2004,Alex Mitchell,OG,Michigan Wolverines,0.9683
2004,Doug Dutch,WR,Michigan Wolverines,0.9669
2004,Brett Gallimore,OT,Michigan Wolverines,0.9616
2004,Will Johnson,DT,Michigan Wolverines,0.9479
2004,Adrian Arrington,WR,Michigan Wolverines,0.9369
2004,Michael Massey,SDE,Michigan Wolverines,0.9222
2004,Chris Graham,ILB,Michigan Wolverines,0.9000
2004,Max Martin,RB,Michigan Wolverines,0.9000
2004,Chris Rogers,ILB,Michigan Wolverines,0.9000
2004,Alan Branch,SDE,Michigan Wolverines,0.9000
2004,Morgan Trent,WR,Michigan Wolverines,0.9000
2004,Jamar Adams,S,Michigan Wolverines,0.8778
2004,Charles Stewart,CB,Michigan Wolverines,0.8778
2004,Mike Hart,APB,Michigan Wolverines,0.8778
2004,Jeremy Ciulla,OT,Michigan Wolverines,0.8556
2004,Keston Cheathem,WR,Michigan Wolverines,0.8556
2004,Roger Allison,FB,Michigan Wolverines,0.8556
2004,John Thompson,ILB,Michigan Wolverines,0.8444
2004,Grant DeBenedictis,OG,Michigan Wolverines,0.8333
2004,Marques Walton,DT,Michigan Wolverines,0.7667
2005,Kevin Grady,RB,Michigan Wolverines,0.9914
2005,Marques Slocum,OG,Michigan Wolverines,0.9853
2005,Mario Manningham,WR,Michigan Wolverines,0.9785
2005,Antonio Bass,WR,Michigan Wolverines,0.9767
2005,Cory Zirbel,OT,Michigan Wolverines,0.9671
2005,Terrance Taylor,DT,Michigan Wolverines,0.9618
2005,James McKinney,DT,Michigan Wolverines,0.9612
2005,Brandon Harrison,CB,Michigan Wolverines,0.9000
2005,Justin Schifano,OT,Michigan Wolverines,0.9000
2005,David Moosman,OG,Michigan Wolverines,0.9000
2005,LaTerryal Savoy,WR,Michigan Wolverines,0.8778
2005,Mister Simpson,RB,Michigan Wolverines,0.8778
2005,Tim McAvoy,OT,Michigan Wolverines,0.8556
2005,Johnny Sears,CB,Michigan Wolverines,0.8556
2005,Brandon Logan,OLB,Michigan Wolverines,0.8556
2005,Jason Forcier,DUAL,Michigan Wolverines,0.8556
2005,Mark Ortmann,OT,Michigan Wolverines,0.8333
2005,Chris Richards,ATH,Michigan Wolverines,0.8333
2005,Zoltan Mesko,K,Michigan Wolverines,0.8333
2005,Carson Butler,SDE,Michigan Wolverines,0.8333
2005,Chris McLaurin,WDE,Michigan Wolverines,0.8333
2005,Andre Criswell,RB,Michigan Wolverines,0.7000
2006,Brandon Graham,ILB,Michigan Wolverines,0.9930
2006,Carlos Brown,RB,Michigan Wolverines,0.9827
2006,Stephen Schilling,OT,Michigan Wolverines,0.9793
2006,Justin Boren,OG,Michigan Wolverines,0.9783
2006,Jonas Mouton,S,Michigan Wolverines,0.9737
2006,Adam Patterson,DT,Michigan Wolverines,0.9680
2006,Greg Mathews,WR,Michigan Wolverines,0.9249
2006,Stevie Brown,S,Michigan Wolverines,0.9242
2006,Brandon Minor,FB,Michigan Wolverines,0.9216
2006,Bryan Wright,K,Michigan Wolverines,0.9075
2006,Cobrani Mixon,ILB,Michigan Wolverines,0.9018
2006,Jason Kates,DT,Michigan Wolverines,0.9015
2006,Quintin Patilla,OLB,Michigan Wolverines,0.8789
2006,Quintin Woods,SDE,Michigan Wolverines,0.8556
2006,Greg Banks,SDE,Michigan Wolverines,0.8478
2006,David Cone,PRO,Michigan Wolverines,0.8400
2006,Perry Dorrestein,OT,Michigan Wolverines,0.8333
2006,Obi Ezeh,RB,Michigan Wolverines,0.8300
2007,Ryan Mallett,PRO,Michigan Wolverines,0.9978
2007,Donovan Warren,CB,Michigan Wolverines,0.9845
2007,Michael Williams,S,Michigan Wolverines,0.9489
2007,Toney Clemons,WR,Michigan Wolverines,0.9412
2007,Junior Hemingway,WR,Michigan Wolverines,0.9239
2007,Ryan Van Bergen,SDE,Michigan Wolverines,0.9222
2007,Austin Panter,ILB,Michigan Wolverines,0.9000
2007,Martell Webb,WR,Michigan Wolverines,0.8900
2007,Zion Babb,WR,Michigan Wolverines,0.8822
2007,David Molk,OG,Michigan Wolverines,0.8822
2007,Brandon Herron,OLB,Michigan Wolverines,0.8789
2007,Renaldo Sagesse,DT,Michigan Wolverines,0.8778
2007,Avery Horn,APB,Michigan Wolverines,0.8711
2007,Artis Chambers,S,Michigan Wolverines,0.8711
2007,Steve Watson,TE,Michigan Wolverines,0.8689
2007,Vince Helmuth,FB,Michigan Wolverines,0.8600
2007,James Rogers,ATH,Michigan Wolverines,0.8467
2007,Troy Woolfolk,CB,Michigan Wolverines,0.8433
2007,Mark Huyge,OT,Michigan Wolverines,0.8378
2007,Marell Evans,OLB,Michigan Wolverines,0.8000
2008,Darryl Stonum,WR,Michigan Wolverines,0.9772
2008,Dann O'Neill,OT,Michigan Wolverines,0.9664
2008,J.B. Fitzgerald,OLB,Michigan Wolverines,0.9449
2008,Brandon Moore,TE,Michigan Wolverines,0.9436
2008,Boubacar Cissoko,CB,Michigan Wolverines,0.9374
2008,Brandon Smith,S,Michigan Wolverines,0.9253
2008,Sam McGuffie,RB,Michigan Wolverines,0.9228
2008,Michael Shaw,RB,Michigan Wolverines,0.9195
2008,Kevin Koger,TE,Michigan Wolverines,0.9167
2008,Mike Martin,DT,Michigan Wolverines,0.9149
2008,Terrence Robinson,WR,Michigan Wolverines,0.9120
2008,Marcus Witherspoon,OLB,Michigan Wolverines,0.9092
2008,Ricky Barnum,OT,Michigan Wolverines,0.9000
2008,Elliott Mealer,OG,Michigan Wolverines,0.8983
2008,Kenny Demens,ILB,Michigan Wolverines,0.8933
2008,Martavious Odoms,WR,Michigan Wolverines,0.8881
2008,Roy Roundtree,WR,Michigan Wolverines,0.8867
2008,Michael Cox,RB,Michigan Wolverines,0.8859
2008,Taylor Hill,OLB,Michigan Wolverines,0.8843
2008,Kurt Wermers,OG,Michigan Wolverines,0.8807
2008,Justin Feagin,ATH,Michigan Wolverines,0.8778
2008,Rocko Khoury,OT,Michigan Wolverines,0.8556
2008,J.T. Floyd,CB,Michigan Wolverines,0.8500
2008,Patrick Omameh,OG,Michigan Wolverines,0.7856
2009,Craig Roh,WDE,Michigan Wolverines,0.9653
2009,Justin Turner,S,Michigan Wolverines,0.9588
2009,William Campbell,DT,Michigan Wolverines,0.9565
2009,Je'Ron Stokes,WR,Michigan Wolverines,0.9564
2009,Quinton Washington,OG,Michigan Wolverines,0.9441
2009,Tate Forcier,DUAL,Michigan Wolverines,0.9440
2009,Denard Robinson,ATH,Michigan Wolverines,0.9427
2009,Taylor Lewan,OT,Michigan Wolverines,0.9244
2009,Isaiah Bell,OLB,Michigan Wolverines,0.9233
2009,Anthony LaLota,SDE,Michigan Wolverines,0.9226
2009,Michael Schofield,OT,Michigan Wolverines,0.9126
2009,Jeremy Gallon,ATH,Michigan Wolverines,0.9099
2009,Fitzgerald Toussaint,APB,Michigan Wolverines,0.8989
2009,Cameron Gordon,WR,Michigan Wolverines,0.8967
2009,Teric Jones,RB,Michigan Wolverines,0.8822
2009,Brandin Hawthorne,OLB,Michigan Wolverines,0.8822
2009,Vincent Smith,RB,Michigan Wolverines,0.8789
2009,Vladimir Emilien,S,Michigan Wolverines,0.8778
2009,Thomas Gordon,ATH,Michigan Wolverines,0.8567
2009,Brendan Gibbons,K,Michigan Wolverines,0.8456
2009,Adrian Witty,CB,Michigan Wolverines,0.7889
2010,Devin Gardner,DUAL,Michigan Wolverines,0.9677
2010,Demar Dorsey,S,Michigan Wolverines,0.9591
